155.79,210.93,210.93,243.09,247.69,210.93,229.31,243.09,353.37,445.26,541.75,348.77,440.67,537.16,146.6,146.6,155.79,164.98,292.72,340.96,338.66,242.18,150.28,343.26,246.77,136.5,329.48,347.85,361.64,324.88,338.66,361.64,301.91,297.31,334.07,338.66,0.84177,0.48614,0.639,0.81614,0.9123,0.33328,0.071293,0.035006,0.49374,0.61467,0.523,0.48556,0.62871,0.5295,0.83432,0.038681,0.96036,0.011746
134.22,197.81,195.45,242.56,195.45,200.16,280.24,341.48,350.9,459.23,558.15,355.61,454.52,553.44,124.8,124.8,134.22,138.93,209.24,206.89,270.48,317.58,327,143.3,115.03,133.88,246.92,246.92,256.35,171.56,166.85,171.56,223.37,199.82,246.92,180.98,0.92997,0.82331,0.77031,0.6093,0.68162,0.8763,0.7251,0.87089,0.66295,0.84453,0.68568,0.63111,0.68279,0.78044,0.78574,0.8554,0.69489,0.48787
296.66,273.04,271.22,329.38,405.71,274.85,336.65,398.44,340.28,449.33,547.47,336.65,442.06,543.83,285.76,293.03,260.31,249.41,126.82,208.6,217.69,279.48,304.92,199.51,257.67,286.75,341.27,323.1,308.56,337.64,315.83,308.56,119.55,123.18,137.72,126.82,0.86452,0.5753,0.71343,0.6803,0.76487,0.43717,0.57187,0.67185,0.51969,0.62032,0.6109,0.39868,0.40906,0.33256,0.89439,0.020601,0.91318,0.0075187
128.44,166.32,156.85,218.4,180.52,175.79,246.81,289.42,298.89,407.79,497.76,303.63,407.79,493.02,114.23,118.97,118.97,123.7,211.74,261.45,287.5,282.76,230.68,235.41,221.21,211.74,263.82,273.29,263.82,230.68,263.82,268.56,221.21,207,254.35,254.35,0.75968,0.57876,0.81641,0.77741,0.81744,0.3411,0.18973,0.14632,0.57406,0.75448,0.63509,0.62416,0.73253,0.4558,0.85444,0.24387,1.0132,0.012977
191.03,235.85,235.06,310.55,258.65,236.64,312.12,255.51,189.46,151.71,183.17,176.88,184.74,189.46,181.59,183.17,195.75,192.6,172.45,173.23,221.2,269.95,299.83,125.27,273.1,302.98,354.88,164.59,191.32,170.88,199.18,188.18,183.46,158.29,199.18,141,0.80028,0.24012,0.2561,0.48412,0.43825,0.22415,0.077916,0.10297,0.012766,0.0021494,0.0061743,0.0033597,0.0042902,0.014154,0.91672,0.75594,0.5529,0.6311
154.73,226.23,223.95,309.27,359.65,228.51,301.35,338.78,343.15,443.34,534.72,346.04,442.01,527.73,145.46,148.66,159.23,170.95,154.75,191.61,226.15,221.37,207.64,157.07,152.1,127.91,200.78,226.36,214.66,156.95,169.26,193.88,166.09,150.23,198.3,164.05,0.8528,0.75115,0.72693,0.73525,0.77442,0.77538,0.48398,0.31118,0.45423,0.48148,0.59677,0.50477,0.49927,0.50634,0.87242,0.60755,0.81205,0.015043
165.13,230.85,230.85,296.56,270.27,230.85,300.94,366.65,384.17,480.55,568.17,384.17,480.55,568.17,151.99,156.37,160.75,169.51,244.09,239.71,296.66,331.71,336.09,182.76,160.86,165.24,283.52,283.52,279.14,213.43,213.43,222.19,252.85,230.95,270.38,213.43,0.92567,0.79867,0.80175,0.72506,0.79491,0.7956,0.7316,0.89875,0.56244,0.58914,0.72361,0.50104,0.56731,0.89406,0.85068,0.92463,0.6314,0.79306
295.32,337.36,335.68,426.48,470.21,339.04,409.67,460.12,456.75,507.2,598.01,456.75,503.84,591.28,281.87,285.23,285.23,298.68,259.21,302.93,339.93,309.66,239.03,265.94,242.4,218.85,360.11,239.03,272.66,302.93,215.49,249.12,269.3,255.85,309.66,306.3,0.75729,0.69227,0.65282,0.68297,0.6299,0.73172,0.76589,0.90058,0.5027,0.47932,0.57936,0.3131,0.5232,0.52496,0.75548,0.35763,0.75428,0.010053
344.46,285.69,292.6,330.63,399.79,278.77,323.72,396.33,341.01,441.28,569.2,330.63,423.99,565.75,337.55,344.46,309.89,392.87,198.49,257.27,264.18,378.28,405.94,250.35,350.62,378.28,433.6,388.65,354.08,426.69,378.28,357.54,184.66,184.66,181.2,392.11,0.86083,0.56083,0.67894,0.7202,0.87933,0.44271,0.18703,0.12685,0.453,0.30735,0.43441,0.17924,0.48553,0.45501,0.85667,0.017877,0.84963,0.011745
124.53,188.23,186.03,225.57,190.42,190.42,273.89,332.67,324.86,432.27,521.68,331.98,430.37,520.73,115.74,120.13,124.53,133.31,247.78,241.19,296.1,344.42,300.49,186.28,173.1,167.42,278.74,279.79,280.66,211.39,208.22,213.58,260.96,234.6,274.14,221.42,0.94884,0.78174,0.7598,0.47791,0.20678,0.80367,0.69154,0.7146,0.62234,0.60066,0.71968,0.61895,0.70511,0.72914,0.83664,0.89622,0.69436,0.54384
150.93,208.4,210.69,261.26,210.69,206.1,279.65,344.01,344.01,454.35,550.89,348.61,458.95,555.49,141.73,141.73,150.93,150.93,201.39,194.49,251.96,316.32,297.93,137.03,109.44,118.64,228.97,233.57,247.36,160.01,155.42,146.22,210.58,187.6,228.97,164.61,0.91674,0.81254,0.79168,0.85358,0.84205,0.83339,0.8586,0.89764,0.72584,0.80242,0.77768,0.71357,0.8086,0.76978,0.86549,0.85595,0.62038,0.77464
263.11,318.55,322.66,404.79,427.37,314.45,373.99,419.16,433.53,456.12,421.21,429.43,460.23,265.17,256.95,254.9,267.22,421.21,284,318.91,359.97,286.05,224.46,277.84,240.88,193.66,341.49,234.72,216.24,300.43,177.23,333.28,294.27,281.95,333.28,220.35,0.62918,0.62543,0.61248,0.39287,0.6465,0.63837,0.6591,0.72239,0.22677,0.20648,0.0077243,0.17445,0.076676,0.0077989,0.70057,0.1926,0.76578,0.017485
172.65,228.41,228.41,312.05,374,228.41,299.66,386.39,442.15,476.22,377.1,445.25,175.75,160.26,160.26,166.46,169.55,364.71,130.68,174.05,201.93,201.93,177.15,146.17,121.39,115.19,189.54,211.22,164.76,121.39,161.66,143.07,139.98,124.49,167.85,170.95,0.89123,0.58926,0.6917,0.65835,0.74435,0.48681,0.10464,0.020446,0.25182,0.0073158,0.0057614,0.27282,0.0088437,0.0089902,0.82647,0.3884,0.69868,0.0054656
153.31,211.82,204.8,293.73,363.94,218.84,289.05,373.31,359.26,443.52,541.81,349.9,438.83,527.77,139.27,134.59,153.31,363.94,97.504,146.65,172.39,191.12,177.08,120.91,120.91,125.59,153.67,167.71,191.12,120.91,139.63,163.03,106.87,102.18,144.31,148.99,0.92209,0.74454,0.82643,0.81832,0.88855,0.66265,0.2204,0.10855,0.55917,0.63568,0.64831,0.52626,0.6702,0.64172,0.91334,0.12236,0.98468,0.010147
177.24,223.29,222.07,293.3,340.34,224.51,293.19,349.29,337.17,443.04,532.62,337.17,451.18,536.69,169.32,167.32,171.96,172.51,251.35,242.75,296.65,315.52,332.39,188.86,160.21,140.81,274.41,278.48,274.41,213.34,209.26,233.69,258.83,240.16,273.51,220.8,0.76298,0.74446,0.74152,0.64146,0.77063,0.74741,0.74953,0.83856,0.53698,0.56366,0.69708,0.59269,0.63373,0.8278,0.79286,0.78569,0.58817,0.71288
243.61,287.46,287.46,379.16,442.95,287.46,363.21,427,419.03,506.74,594.45,411.05,474.84,586.47,227.66,235.64,227.66,506.74,168.62,232.41,268.29,268.29,232.41,196.53,196.53,196.53,320.12,244.37,268.29,244.37,208.49,252.34,172.61,164.64,216.46,220.45,0.79971,0.71534,0.75015,0.6047,0.86367,0.68052,0.67245,0.77754,0.3918,0.54236,0.45228,0.28481,0.47442,0.54733,0.87708,0.35637,0.81497,0.0061407
372.11,322.2,317.37,365.67,426.86,327.03,365.67,420.42,323.81,442.96,546.02,317.37,449.41,539.58,365.67,368.89,339.91,352.79,152.59,196.07,194.46,294.29,345.82,197.68,284.63,329.72,368.36,342.6,336.16,374.8,365.14,345.82,139.71,136.49,136.49,133.27,0.89142,0.589,0.72549,0.71931,0.82438,0.4525,0.12347,0.0354,0.44925,0.37295,0.62394,0.24016,0.36458,0.054961,0.86595,0.020502,0.86157,0.0066164
288.09,338.13,338.13,388.17,478.24,338.13,411.52,484.91,454.89,501.59,595,448.22,494.92,584.99,274.74,281.42,288.09,488.25,326.18,369.55,402.91,346.19,372.88,336.19,292.82,356.2,379.55,259.46,296.15,339.52,229.43,276.14,336.19,319.51,372.88,362.87,0.82074,0.46621,0.55027,0.15818,0.22579,0.38215,0.22273,0.098815,0.16682,0.72295,0.65295,0.15323,0.65671,0.50674,0.73621,0.3308,0.73832,0.0098871
338.13,277.61,275.97,262.89,315.23,279.24,282.51,328.31,305.41,410.1,498.42,315.23,400.28,491.88,334.86,338.13,308.68,318.5,151.43,202.13,216.86,315,354.25,187.41,275.74,315,337.9,337.9,318.27,305.18,331.35,321.54,141.61,141.61,144.89,328.08,0.79126,0.53342,0.69615,0.6514,0.77644,0.37068,0.045858,0.048676,0.48903,0.71118,0.6587,0.27646,0.39669,0.2107,0.9006,0.018486,0.90049,0.011066
135.37,196.71,196.71,272.21,319.39,196.71,272.21,309.96,328.83,432.64,531.73,328.83,437.36,531.73,125.93,125.93,140.09,135.37,214.17,209.45,266.07,280.23,266.07,152.83,119.8,138.67,242.48,256.64,251.92,171.7,166.98,171.7,223.61,200.01,242.48,181.14,0.94558,0.80115,0.78281,0.53245,0.26708,0.8195,0.78087,0.54858,0.77671,0.73253,0.79092,0.69805,0.80501,0.93329,0.79325,0.85064,0.69792,0.72232
347.73,288.91,299.29,330.43,396.17,278.53,316.59,399.63,340.81,454.98,569.16,323.51,427.3,562.24,344.27,351.19,316.59,392.71,194.11,263.31,270.23,387.86,412.08,256.39,356.72,377.48,439.76,391.32,360.18,429.38,377.48,353.26,183.73,190.65,183.73,401.7,0.79822,0.58575,0.6932,0.7048,0.90513,0.47831,0.082289,0.093083,0.48018,0.37119,0.4906,0.21997,0.57191,0.41733,0.83239,0.014574,0.90118,0.011787
243.7,247.77,247.77,312.86,382.01,247.77,308.79,373.88,349.47,455.23,552.87,345.4,443.03,544.73,231.5,235.56,215.22,203.02,168.51,258.01,266.14,323.1,327.16,249.87,298.69,306.82,380.05,347.5,347.5,363.78,331.23,351.57,168.51,176.65,192.92,180.72,0.87385,0.67493,0.77427,0.76611,0.8367,0.57559,0.41306,0.37434,0.58551,0.7517,0.69897,0.36072,0.49544,0.31912,0.90566,0.015589,0.86149,0.0085521
108.28,163.78,163.77,186.22,140.57,163.78,240.44,300.82,307.79,410.06,514.34,312.51,407.71,505.35,98.411,101.01,107.93,110.84,211.99,207.17,265.23,337.48,286.06,149.11,123.46,135.13,248.98,244.27,248.88,183.85,193.21,183.86,223.4,204.72,241.99,181.39,0.90925,0.80093,0.74175,0.73905,0.78306,0.86011,0.80035,0.94889,0.73685,0.77267,0.75428,0.60284,0.86602,0.8388,0.86371,0.80125,0.55807,0.66898
267.94,332.19,335.97,411.56,456.91,328.41,388.88,445.57,449.35,498.49,615.65,441.79,490.93,604.31,256.61,260.39,267.94,275.5,304.7,342.49,395.4,387.84,308.48,289.58,251.79,210.21,387.84,255.57,263.12,316.04,168.64,217.77,316.04,300.92,361.39,293.36,0.8268,0.77665,0.77166,0.6471,0.80336,0.78164,0.81457,0.97855,0.46777,0.62943,0.57048,0.3525,0.68822,0.65831,0.83468,0.69616,0.89459,0.010215
193.19,256.26,254.23,335.61,388.52,258.3,335.61,392.59,388.52,469.9,555.36,392.59,473.97,551.29,180.98,180.98,193.19,193.19,207.88,203.81,260.78,301.48,293.34,146.84,118.35,130.56,244.5,232.3,228.23,179.39,183.46,191.6,220.09,195.67,236.37,175.32,0.97847,0.7168,0.71336,0.65344,0.82881,0.72023,0.59461,0.64003,0.50004,0.67021,0.7064,0.52619,0.75904,0.64978,0.84716,0.91378,0.66691,0.7336
162.82,229.81,227.65,292.49,262.23,231.98,301.13,365.97,383.25,478.34,564.79,383.25,478.34,564.79,149.85,158.5,162.82,171.46,244.75,238.27,292.3,335.52,331.2,184.24,162.63,166.95,279.33,283.65,279.33,214.49,210.17,223.14,249.07,227.46,266.36,210.17,0.90861,0.80588,0.78579,0.78214,0.79956,0.82596,0.69085,0.91782,0.52406,0.66617,0.73515,0.51426,0.59904,0.86583,0.82117,0.87098,0.49318,0.79406
198.04,211.22,206.4,282.09,364.55,216.03,300.25,365.46,341.65,455.79,566.53,345.15,448.14,557.66,184.34,198.49,165.44,336.11,207.53,295.62,311.68,365.11,367.78,279.56,325.4,351.92,407.57,377.07,360.24,378.82,358.91,355.82,198.95,199.49,224.64,368.2,0.79623,0.65535,0.72458,0.57385,0.81225,0.58613,0.31129,0.42384,0.60038,0.50816,0.55212,0.3856,0.59165,0.50373,0.88677,0.021528,0.82812,0.0086823
133.82,184.36,181.95,196.4,186.77,186.77,191.58,191.58,321.56,417.83,523.74,326.37,417.83,514.11,124.19,114.56,133.82,148.26,306.11,344.62,349.44,238.72,152.07,339.81,233.9,147.26,344.62,339.81,354.25,325.37,330.18,354.25,315.74,315.74,354.25,363.88,0.80427,0.47689,0.62221,0.69355,0.7076,0.33156,0.2435,0.17622,0.63522,0.70906,0.74776,0.54184,0.5697,0.39696,0.90636,0.049703,0.95675,0.0098205
289.18,349.09,350.8,422.69,474.04,347.38,422.69,484.31,463.77,494.58,539.08,470.62,511.7,549.35,278.91,278.91,289.18,289.18,268.44,259.88,323.21,360.86,357.44,196.55,158.89,172.58,288.98,350.59,319.79,210.24,155.47,196.55,278.71,254.74,299.25,230.78,0.93383,0.74628,0.74239,0.8219,0.74348,0.75016,0.77712,0.76166,0.54949,0.32649,0.73467,0.52806,0.59072,0.83527,0.77688,0.81161,0.83216,0.87198
257.27,314.96,322.65,396.4,442.58,307.26,376.94,429.2,441.34,473.02,451.77,408.21,476.11,503.88,246.67,246.72,262.77,275.5,245.9,287.07,313.61,281.72,218.76,260.53,212.08,186.48,295.97,166.13,330,209.34,141.44,230.94,257.65,244.25,287.63,280.32,0.82721,0.61492,0.6807,0.64426,0.80231,0.54915,0.721,0.68834,0.41109,0.51765,0.017347,0.16984,0.36634,0.017185,0.78856,0.41495,0.68308,0.0085074
239.29,306.44,312.19,381.25,423.46,300.68,369.74,419.62,442.64,473.34,530.89,411.95,461.83,530.89,231.62,231.62,243.13,262.32,239.34,270.03,304.56,266.19,220.15,235.5,208.64,197.13,273.87,185.62,208.64,227.82,166.44,208.64,254.68,235.5,281.54,266.19,0.85887,0.67944,0.71881,0.6782,0.78738,0.64007,0.50725,0.47456,0.35388,0.46669,0.40473,0.33013,0.5196,0.49368,0.85161,0.73173,0.80546,0.0088088
169.37,218.06,221.23,303.82,369.08,214.88,293.92,302.75,333.64,436.64,525.6,338.06,431.7,518.41,158.47,156.39,164.97,170.35,229.02,278.02,276.94,279.21,268.19,279.11,236.57,227.75,267.47,303.84,307.29,258.64,304.48,307.27,235.6,236.43,261.71,280.71,0.63948,0.53777,0.73352,0.61208,0.73931,0.34202,0.25023,0.12906,0.40979,0.50945,0.62548,0.38538,0.46108,0.30007,0.73863,0.02928,0.80116,0.020655
154.63,207.1,204.82,241.32,250.44,209.38,245.88,314.32,355.38,446.62,542.43,355.38,442.06,533.31,145.51,140.94,154.63,168.32,295.51,341.14,336.58,245.33,158.64,345.7,268.14,290.95,336.58,350.26,359.39,327.45,341.14,359.39,304.64,304.64,336.58,363.95,0.72808,0.52172,0.65072,0.85352,0.87102,0.39272,0.055675,0.023886,0.52623,0.62354,0.55268,0.42719,0.55388,0.51949,0.76332,0.034272,0.88359,0.014191
129.88,183.57,183.57,198.21,188.45,183.57,193.33,198.21,320.23,417.85,520.34,329.99,412.97,510.58,120.12,115.24,134.76,149.41,311.92,346.09,346.09,233.83,145.98,346.09,228.95,145.98,341.21,336.33,350.97,321.68,326.57,355.85,321.68,316.8,355.85,350.97,0.83544,0.45845,0.62592,0.79624,0.82582,0.29098,0.17134,0.088709,0.63744,0.7215,0.77046,0.5038,0.57461,0.34684,0.96236,0.036771,0.99824,0.011352
113.61,180.42,177.95,267.03,346.21,182.9,271.98,331.37,346.21,460.04,568.92,341.26,450.14,539.22,98.763,98.763,113.61,549.12,257.62,302.16,346.7,356.6,326.9,257.62,237.82,222.97,312.06,317,321.95,257.62,257.62,267.51,272.46,257.62,307.11,287.31,0.90437,0.80677,0.78348,0.86927,0.90476,0.83005,0.53871,0.75215,0.55664,0.78484,0.6935,0.64283,0.84321,0.75584,0.84677,0.27455,0.9881,0.024481
260.19,321.41,319.23,399.11,460.15,323.58,391.41,446.9,428.56,503.24,590.99,424.81,500.52,585.88,249.32,249.33,263.43,581.86,242.15,284.78,327.45,356.03,343.88,242.11,237.73,231.36,354.79,270.05,304.41,283.62,239.95,291.11,254.28,240.21,294.63,304.92,0.84415,0.64769,0.5692,0.56561,0.68347,0.72618,0.64466,0.71887,0.44768,0.7263,0.54329,0.44075,0.62116,0.58361,0.74136,0.35774,0.76213,0.018226
260.56,313.46,319.92,396.12,438.57,307,380.63,426.54,440.12,476.08,562.62,394.3,470.14,548.19,248.62,249.47,263.04,533.77,245.46,291.64,316.06,277.32,215.72,267.22,220.43,196.16,292.5,150.16,197.04,227.95,133.24,204.25,257.86,241.91,290.41,189.83,0.83829,0.58342,0.65712,0.54747,0.8,0.50972,0.46762,0.39439,0.40622,0.43469,0.40704,0.24658,0.20634,0.16623,0.80186,0.45866,0.71839,0.0074283
279.64,324.47,326.27,365.73,387.25,322.68,380.07,398.01,415.94,476.92,537.9,419.53,484.1,537.9,268.87,268.87,276.05,279.64,213.55,206.37,263.77,278.12,263.77,148.98,116.7,138.22,242.25,285.29,253.01,170.5,127.46,166.92,220.72,202.79,238.66,181.27,0.82613,0.70964,0.70873,0.27517,0.15681,0.71054,0.59838,0.31615,0.61824,0.83107,0.80985,0.63822,0.82542,0.75916,0.82448,0.85732,0.59908,0.72484
257.56,317.57,323.48,397.4,427.19,311.66,373.83,418.96,432.16,457.97,550.99,426.38,448.01,544.34,249.57,248.59,263.01,414.79,272.59,306.26,342.78,306.1,224.51,269.75,229.32,179.82,330.55,208.58,235.16,290.71,168.72,218.55,285.2,271.47,319.44,241.8,0.7676,0.67585,0.67578,0.62159,0.6256,0.67591,0.71556,0.81523,0.42179,0.50006,0.51866,0.25765,0.40332,0.54807,0.70606,0.18845,0.785,0.012286
177.67,233.21,231.34,323.14,395.56,235.08,305.45,377.5,384.47,491.82,585.01,390.77,496.26,580.57,165.05,168.8,174.79,567.26,192.88,237.63,269.61,250.7,226.35,205.65,184.69,160.01,258.09,264.56,269,200.49,229.07,251.25,205.52,191.29,245.09,269,0.85498,0.69908,0.72235,0.77056,0.74055,0.6758,0.38825,0.77814,0.50528,0.68461,0.65452,0.37926,0.61127,0.60554,0.83076,0.43437,0.88749,0.0092063
386.35,343.32,337.18,398.65,450.9,349.47,401.72,438.61,367.91,481.64,558.48,364.84,463.2,475.49,380.21,383.28,355.62,331.03,120.93,173.18,176.25,243.87,289.98,170.1,231.58,286.9,336.08,320.71,293.05,342.23,385.26,391.41,114.78,108.63,120.93,111.71,0.86833,0.57044,0.7195,0.78351,0.73157,0.42138,0.14257,0.1234,0.46385,0.46517,0.67248,0.24948,0.1648,0.27664,0.89333,0.01718,0.8387,0.0094984
268.75,268.75,272.73,336.3,399.88,264.78,316.44,380.01,415.78,487.3,570.75,399.88,479.36,566.78,256.83,264.78,232.99,399.88,214.64,292.13,302.06,361.66,389.48,282.19,274.24,258.35,381.53,377.56,373.59,409.35,365.64,377.56,210.67,202.72,230.53,373.59,0.84424,0.47809,0.62243,0.60259,0.78802,0.33375,0.30772,0.5953,0.39933,0.38041,0.36896,0.17814,0.33696,0.47804,0.92038,0.040733,0.85275,0.0088595
212.2,251.33,251.33,286.11,251.33,251.33,294.81,264.37,390.45,486.1,560.01,394.8,481.75,564.36,199.16,194.81,207.85,551.31,231.88,277.53,297.1,227.54,144.93,257.97,184.06,157.97,292.75,279.71,284.05,257.97,279.71,279.71,240.58,231.88,275.36,279.71,0.88591,0.46408,0.53828,0.60072,0.73582,0.38988,0.11047,0.16092,0.35301,0.56454,0.21172,0.3633,0.55961,0.60388,0.97943,0.057093,0.89783,0.0083531
159.69,229.3,229.3,303.26,268.46,229.3,298.91,364.17,385.93,477.29,568.65,385.93,477.29,564.3,150.99,155.34,159.69,168.39,244.01,241.83,300.57,326.67,335.37,183.1,161.35,165.7,283.17,283.17,278.82,213.56,209.2,222.26,252.71,230.96,270.11,213.56,0.96652,0.78789,0.76135,0.7201,0.81579,0.81442,0.69023,0.92149,0.54408,0.61423,0.73126,0.50649,0.59808,0.88877,0.86239,0.90795,0.65503,0.78096
397.02,412.46,413.87,484.04,551.4,411.06,484.04,557.02,492.46,489.65,565.44,495.27,495.27,571.05,382.99,388.6,377.38,380.18,286.75,278.33,345.7,373.77,323.24,210.97,174.48,210.97,312.01,368.15,326.05,250.26,202.54,202.54,297.98,272.72,320.44,247.46,0.74207,0.73658,0.75935,0.75215,0.75986,0.71382,0.7597,0.66514,0.31249,0.062224,0.10171,0.24142,0.19882,0.30211,0.68822,0.80545,0.69587,0.5147
158.14,229.04,224.87,258.23,237.38,233.21,258.23,241.55,366.66,441.73,525.14,366.66,441.73,520.97,153.97,153.97,166.48,516.8,280.12,309.32,321.83,259.27,188.37,296.8,250.93,188.37,321.83,338.51,342.68,296.8,330.17,334.34,292.63,280.12,321.83,346.85,0.8848,0.49436,0.63646,0.85526,0.84979,0.35225,0.12183,0.30736,0.37491,0.54486,0.68484,0.35156,0.31106,0.37976,0.91765,0.18667,0.80266,0.010229
